id,generation_source,title,content,datetime,source,generation_source_continue
Push-2369,130-1-1,数字人民币APP：红包申请提交成功,【数字人民币】您申请的长沙数字人民币消费红包已提交成功，申请编号CNY202510091255。审核结果将在1-3个工作日内通过APP通知，请保持关注。,2025-10-09 12:56:00,数字人民币,130-a
Push-2370,,华尔街见闻：午间市场快评,【华尔街见闻】午盘速递：A股三大指数震荡整理，券商板块表现活跃。分析师认为四季度政策暖风可期。点击阅读全文。,2025-10-09 13:15:00,华尔街见闻,
Push-2371,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，部分应用运行可能受影响。建议及时清理照片、视频或卸载不常用应用。,2025-10-09 16:20:00,系统存储管理,
Push-2372,,百度网盘：国庆照片备份提醒,【百度网盘】检测到您近期有大量新照片（如国庆旅行照），建议开启自动备份，释放手机存储空间，确保珍贵回忆不丢失。,2025-10-09 18:30:00,百度网盘,
Push-2373,135-4,美团：聚餐订单支付成功,【美团】您已在“乡里人家”湘菜馆消费成功，订单号#202510091905，金额428元。点击查看账单详情。,2025-10-09 21:02:00,美团,135-d
Push-2374,,高德地图：夜间行车安全提示,【高德地图】您已安全抵达目的地。夜间行车请注意休息，避免疲劳驾驶。点击可查看本次行程的详细报告。,2025-10-09 21:06:00,高德地图,
Push-2375,,Adobe Lightroom：照片处理进度保存,【Adobe Lightroom】您对5张梵净山照片的编辑已自动保存至云端。所有修改可在任何设备上同步查看与继续编辑。,2025-10-09 22:21:00,Adobe Lightroom,
Push-2376,121-6,小红书：阳台绿植养护指南,【小红书】你的阳台绿植养护笔记来啦！发现罗勒长蚜虫？试试洗洁精兑水喷洒，物理清除更健康。还有更多植物病虫害防治技巧等你发现。,2025-10-10 08:55:00,小红书,121-f
Push-2377,,雪球：早盘行情速递,【雪球】早盘观察：新能源产业链早盘震荡，碳中和主题持续活跃。你关注的华泰证券研报观点已更新，点击查看机构最新解读。,2025-10-10 09:05:00,雪球,
Push-2378,,系统：存储空间不足提醒,【系统通知】手机存储空间已使用超过90%，部分应用运行可能受影响。建议及时清理照片、视频或卸载不常用应用。,2025-10-10 14:15:00,系统存储管理,
Push-2379,,支付宝：水果购买支付成功,【支付宝】支付成功！你在鲜丰水果（岳麓店）的消费 68.5 元已付款，支付方式：花呗。订单号#SF202510101625。,2025-10-10 16:26:00,支付宝,
Push-2380,,下厨房：健康沙拉食谱推荐,【下厨房】晚餐不知道吃什么？试试这份牛油果鸡胸肉沙拉食谱，低脂高蛋白，搭配你爱的油醋汁，10分钟搞定健康一餐。,2025-10-10 17:40:00,下厨房,
Push-2381,51-1,支付宝：摄影工作坊报名支付成功,【支付宝】您已成功支付人像摄影工作坊报名费，金额 298 元，订单号#P202510110012。电子确认函已发送至您的邮箱。,2025-10-11 11:58:00,支付宝,51-a
Push-2382,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，建议及时清理照片、视频或卸载不常用应用以释放空间。,2025-10-11 15:05:00,系统存储管理,
Push-2383,33-1-2,Adobe Lightroom：照片整理进度提醒,【Adobe Lightroom】您的照片库【湘西之行】已建立归档结构，包含凤凰古城、镇远古镇等4个地点文件夹，共精选出15张星级作品。,2025-10-11 17:45:00,Adobe Lightroom,33-a
Push-2384,,雪球：储能行业研报更新,【雪球】您关注的储能板块研报已更新：【中信证券】新型储能商业模式与投资机会分析。点击查看核心观点与标的梳理。,2025-10-11 18:25:00,雪球,
Push-2385,,500px：发现湘西同主题优秀作品,【500px】根据您的兴趣，为您推荐湘西风土人情主题的优质摄影作品《苗寨晨雾》，来自摄影师@山野行者。,2025-10-11 20:30:00,500px,
Push-2386,33-1-3,Adobe Lightroom：精选作品集完成,【Adobe Lightroom】恭喜！您的精选作品集【湘西之行精选】已完成，共包含18张代表作。支持一键导出或分享至社交平台。,2025-10-11 21:10:00,Adobe Lightroom,33-a
Push-2387,,微信读书：投资书籍阅读进度提醒,【微信读书】您正在阅读的《周期、价值与人性》已更新至第5章，本周阅读时长超过90%的书友。继续阅读解锁本章思维导图。,2025-10-11 21:30:00,微信读书,
Push-2388,,墨迹天气：今日天气提醒,【墨迹天气】长沙市岳麓区今日（10月12日）天气：晴，气温 16-24°C，空气质量优。晨间体感微凉，适宜户外运动。,2025-10-12 06:20:00,墨迹天气,
Push-2389,,支付宝：线下支付成功,【支付宝】您已成功向罗比零食专卖店（岳麓山店）支付 128.00 元。订单号：202510120630001。,2025-10-12 07:45:00,支付宝,
Push-2390,,高德地图：通勤路况提醒,【高德地图】为您规划从岳麓区机关金星住宅小区到湖南广电中心写字楼的最佳路线，当前路况畅通，预计行驶 45 分钟。,2025-10-12 08:35:00,高德地图,
Push-2391,,美团：餐厅预定成功通知,【美团】您已成功预定伟记家常菜（万家丽北路店），预定码：WT20251012120001，时间：12:00，人数：2人。,2025-10-12 11:55:00,美团,
Push-2392,,支付宝：午餐支付成功提醒,【支付宝】您已成功支付伟记家常菜订单#20251012120001，金额 96.50 元，账单已同步至我的账单。,2025-10-12 12:58:00,支付宝,
Push-2393,,腾讯会议：会议即将开始,【腾讯会议】您预定的会议“客户资产配置策略终审会”将于 13:30 开始，请提前准备。会议号：123 456 789。,2025-10-12 13:00:00,腾讯会议,
Push-2394,,网易云音乐：每日推荐,【网易云音乐】根据您的听歌喜好，今日为您推荐“通勤放松·舒缓钢琴”歌单，点击开启下班路上的音乐时光。,2025-10-12 17:32:00,网易云音乐,
Push-2395,,Bilibili：您关注的UP主更新了,【Bilibili】您关注的摄影UP主“光影捕手”发布了新视频：《夜景人像的5个后期技巧》，快来围观学习吧！,2025-10-12 18:25:00,Bilibili,
Push-2396,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过 90%，部分应用运行可能受影响，建议及时清理。,2025-10-12 19:50:00,系统存储管理,
Push-2397,135-6,腾讯会议：研讨会预定成功,【腾讯会议】您已成功预定线上研讨会“新兴市场数字经济投资机会”，时间：20:15-21:30，会议号：987 654 321。,2025-10-12 20:10:00,腾讯会议,135-f
Push-2398,,美团：摄影工作坊预定成功,【美团】您已成功预定“城市街拍进阶工作坊”，预定码：SY20251012213001，时间：本周六 14:00-17:00，地点：橘子洲头艺术馆。,2025-10-12 21:32:00,美团,
Push-2399,,京东：购物车商品降价提醒,【京东】您购物车中的“佳能 RF 24-70mm F2.8 镜头”直降 500 元，现价 14999 元，库存紧张，速来查看！,2025-10-12 21:40:00,京东,
Push-2400,,微信读书：个性化推荐,【微信读书】根据您的阅读历史，为您推荐《非理性繁荣与市场周期》，作者深入剖析投资者心理，与您日间反思的主题高度契合。,2025-10-12 22:45:00,微信读书,
Push-2401,273-2-1,Keep：跑步数据同步完成,【Keep】您今日的5公里晨跑数据已同步，平均配速6分30秒，消耗热量约350千卡。点击查看详细分析报告。,2025-10-13 07:38:00,Keep,273-b
Push-2402,,雪球：早盘市场快讯,【雪球】隔夜美股三大指数涨跌不一，中概股表现活跃。A股今日关注新能源及高端制造板块，人民币汇率保持稳定。,2025-10-13 07:50:00,雪球,
Push-2403,,系统：存储空间不足提醒,【系统通知】当前手机存储空间已使用超过90%，建议及时清理，避免影响应用运行。,2025-10-13 11:50:00,系统存储管理,
Push-2404,,大众点评：湘菜馆推荐,【大众点评】根据您的口味，为您推荐公司附近的明记烧腊快餐店，双拼饭是招牌，人均约35元。,2025-10-13 11:55:00,大众点评,
Push-2405,,微信读书：行业研报推荐,【微信读书】您关注的《高端制造行业Q4投资策略》研报摘要已更新，点击阅读核心观点。,2025-10-13 13:15:00,微信读书,
Push-2406,272-1-2,Wind：流动性预判专题,【Wind金融终端】年末流动性前瞻专题已发布，内含对年底资金面及政策信号的深度解读。,2025-10-13 14:50:00,Wind,272-a
Push-2407,272-1-1,系统：电量低提醒,【系统通知】当前手机电量已低于20%，请及时充电，避免影响使用。,2025-10-13 17:20:00,系统电池管理,272-a
Push-2408,,高德地图：目的地附近推荐,【高德地图】您即将到达一丹咖啡厅，附近浏阳河畔步道夜景不错，适合散步放松。,2025-10-13 19:20:00,高德地图,
Push-2409,,支付宝：咖啡豆支付成功提醒,【支付宝】您已成功支付一丹咖啡厅订单#CD202510131925，金额128元，账单已同步至我的账单,2025-10-13 19:28:00,支付宝,
Push-2410,,小红书：手冲咖啡技巧分享,【小红书】发现一篇关于埃塞俄比亚耶加雪菲咖啡豆的冲煮参数详解，与您最近的购买记录相关，快来学习吧。,2025-10-13 20:15:00,小红书,
Push-2411,130-2-2,数字人民币：红包到账通知,【数字人民币】恭喜您！您参与的“长沙数字人民币消费红包”活动中签，100元红包已发放至您的数字人民币钱包，有效期至2025-10-31。点击查看支持商户列表。,2025-10-14 08:02:00,数字人民币APP,130-b
Push-2412,,美团：餐厅预定成功通知,【美团】您已成功预定金鹰路码上付体验餐厅，预定码：20251014M123，时间：2025-10-14 12:00，人数：2位。请准时到店。,2025-10-14 09:50:00,美团,
Push-2413,,美团：用餐提醒,【美团】您预定的金鹰路码上付体验餐厅（预定码：20251014M123）将在1小时后开始，请合理安排时间。,2025-10-14 11:00:00,美团,
Push-2414,,数字人民币：支付成功提醒,【数字人民币】您已成功支付100.00元至金鹰路码上付体验餐厅，订单号：20251014120001，支付方式：数字人民币红包。,2025-10-14 12:05:00,数字人民币APP,
Push-2415,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，部分应用运行可能受影响。建议及时清理照片、视频或卸载不常用应用。,2025-10-14 20:15:00,系统存储管理,
Push-2416,,Keep：今日运动报告,【Keep】今日运动已完成：晨跑4公里，核心训练30分钟。累计消耗约450大卡。坚持就是胜利，明天继续加油！,2025-10-14 20:45:00,Keep,
Push-2417,,500px：您关注的摄影师更新了作品,【500px】您关注的摄影师徐佳宁刚刚发布了新作品《城市光影》，快来欣赏并交流吧！,2025-10-14 21:10:00,500px,
Push-2418,,系统：电量低提醒,【系统通知】当前手机电量已低于 20%，请及时充电，避免影响使用,2025-10-15 07:15:00,系统电池管理,
Push-2419,,支付宝：支付成功提醒,【支付宝】您已成功支付老长沙粉面馆（金鹰路店）订单#20251015120001，金额 28 元，账单已同步至我的账单,2025-10-15 12:02:00,支付宝,
Push-2420,,大众点评：个性化推荐,【大众点评】金融才俊看过来！您常去的金鹰路商圈新开一家日式拉面馆，评分高达4.8，快去尝尝吧！,2025-10-15 12:30:00,大众点评,
Push-2421,132-2,数字人民币：支付成功提醒,【数字人民币】您已通过碰一碰成功支付 Today 便利店订单，金额 18.5 元，支付方式：双离线交易,2025-10-15 12:50:00,数字人民币,132-b
Push-2422,132-2,雪球：个性化推荐,【雪球】午间快讯：央行数字货币研究所最新论文发布，探讨双离线支付技术应用前景，点击查看对金融科技板块影响分析,2025-10-15 13:15:00,雪球,132-b
Push-2423,,支付宝：支付成功提醒,【支付宝】您已成功支付罗比零食专卖店订单#20251015193001，金额 86.5 元，账单已同步至我的账单,2025-10-15 19:33:00,支付宝,
Push-2424,,Keep：预定成功,【Keep】您的明日晨跑计划已更新为：恢复跑：3-4公里，配速不限，以体感舒适为准。明早6:30，不见不散！,2025-10-15 20:05:00,Keep,
Push-2425,140-8,500px：个性化推荐,【500px】您关注的#城市光影#话题有最新作品发布，来自摄影师@光影捕手，快来看看能否激发您的创作灵感！,2025-10-15 21:20:00,500px,140-h
Push-2426,77-2-1,得到：今日头条推荐,【得到】邵恒头条已更新：央行数字货币试点进展与未来展望，点击收听最新市场解读。,2025-10-16 06:45:00,得到,77-b
Push-2427,,雪球：早盘市场动态,【雪球】隔夜欧美市场收涨，亚太早盘震荡。您关注的科技板块表现活跃，点击查看详细分析。,2025-10-16 09:15:00,雪球,
Push-2428,,系统：存储空间不足提醒,【系统通知】您的手机存储空间已使用超过90%，建议及时清理照片、视频等文件，释放更多空间。,2025-10-16 11:30:00,系统存储管理,
Push-2429,,大众点评：附近美食推荐,【大众点评】金鹰路兰州拉面馆评分4.5，招牌牛肉拉面广受好评，点击查看详细评价与优惠。,2025-10-16 11:55:00,大众点评,
Push-2430,132-3,数字人民币：支付成功提醒,【数字人民币】您已通过付款码在归心苑小区便利店成功支付3.5元，账户余额已更新。,2025-10-16 12:53:00,数字人民币,132-c
